Id,Popularity
27748,0.5022093681938277
27749,0.47577763136893053
27750,0.5301144902251151
27751,0.4150971801049483
27752,0.4448635027699721
27753,0.4071179941993834
27754,0.5245015419891373
27755,0.515494211417437
27756,0.47961979622018536
27757,0.5078770892264303
27758,0.640790362478071
27759,0.4954754644073566
27760,0.4887084769763004
27761,0.3794597587626211
27762,0.7251594598859664
27763,0.4308659612877373
27764,0.4165970768234509
27765,0.5588843247845549
27766,0.39212891204736205
27767,0.5949483401595091
27768,0.435692339585731
27769,0.4672898575920153
27770,0.4607047787042415
27771,0.49572265710046404
27772,0.42442821499846245
27773,0.5298400959379825
27774,0.40764788532808316
27775,0.5046355586459402
27776,0.4654326514982903
27777,0.48885260100550426
27778,0.4923432392589038
27779,0.4049022907400457
27780,0.5038856224823982
27781,0.4214474371782902
27782,0.5565692874227175
27783,0.44538252817198626
27784,0.5755779308196013
27785,0.5206764995100762
27786,0.5957823501103626
27787,0.4251694031685074
27788,0.5004125967936848
27789,0.3507559244051875
27790,0.5579264058047347
27791,0.476505820895037
27792,0.3747326999634007
27793,0.43916213954062333
27794,0.5311158619344867
27795,0.6935904286360773
27796,0.6467413212255936
27797,0.4489379338631551
27798,0.4486013450592549
27799,0.6622830899518403
27800,0.4315889938103412
27801,0.3969562981246182
27802,0.5187012148147735
27803,0.491716588316821
27804,0.4454958605430191
27805,0.46987478463716426
27806,0.4366313446082817
27807,0.5553094815244536
27808,0.4952057473764558
27809,0.4915952530714463
27810,0.44330667912110017
27811,0.48491950356940805
27812,0.5599699096867639
27813,0.4822929731097408
27814,0.5692069028917396
27815,0.44120329899225724
27816,0.649372125216
27817,0.44227312110320954
27818,0.6500176460762955
27819,0.7181518117532018
27820,0.45126553184930285
27821,0.3265819791633127
27822,0.4303482867507194
27823,0.4336757190421814
27824,0.5328115627538915
27825,0.5441716056754459
27826,0.5678996042172592
27827,0.5836002479918885
27828,0.45890343130758676
27829,0.42582827861521894
27830,0.4220467046516541
27831,0.47717269560549824
27832,0.52631203814635
27833,0.6684555372941005
27834,0.3930184797578205
27835,0.4372908240066585
27836,0.4263555774630287
27837,0.3948169679748759
27838,0.5582052326066901
27839,0.49334651234047194
27840,0.455946864943761
27841,0.48879594128013243
27842,0.5373431363871939
27843,0.40855572436374016
27844,0.4168993476859721
27845,0.4130066891988055
27846,0.4938949676535998
27847,0.38009214784092343
27848,0.45880936736602496
27849,0.6151736815571591
27850,0.4873037512616884
27851,0.5152482306289307
27852,0.490195193533339
27853,0.6136960983133727
27854,0.6094608552725799
27855,0.5934362721652464
27856,0.45123144748645894
27857,0.6086356905521476
27858,0.4584948984502965
27859,0.4547409211088011
27860,0.5473801448091048
27861,0.5304145789143672
27862,0.3806867658907727
27863,0.41802601638115205
27864,0.4065474968880671
27865,0.4941282169761902
27866,0.5549980280454777
27867,0.49551279917097185
27868,0.49885325396670716
27869,0.5767691987935842
27870,0.3788721350046414
27871,0.4325328749027763
27872,0.41882286087891624
27873,0.5417026655789309
27874,0.5291955193295027
27875,0.4239033548091087
27876,0.48040035595108904
27877,0.44100039199695723
27878,0.4779952057998646
27879,0.4368124562842733
27880,0.5353427335413526
27881,0.5382354203102008
27882,0.41720594228064584
27883,0.4734948616910204
27884,0.521742207518463
27885,0.4345841953308141
27886,0.4372583714602045
27887,0.5645713965679456
27888,0.4704249626823495
27889,0.48639040241878934
27890,0.4675515023837676
27891,0.5351283659194238
27892,0.5964396864983352
27893,0.34197359662917454
27894,0.5593588722508641
27895,0.4438121544499747
27896,0.4051393009080428
27897,0.4581048792917635
27898,0.4909551777939463
27899,0.6219196996553252
27900,0.5369853194997977
27901,0.48041410902373577
27902,0.4473978481757181
27903,0.46208049856115463
27904,0.5582031453894768
27905,0.5274932989503295
27906,0.4729183957033207
27907,0.46485055165040867
27908,0.584420098957128
27909,0.49979232520188593
27910,0.4197704551325359
27911,0.5013925728121315
27912,0.41162847745948034
27913,0.6383710549487603
27914,0.4182518733469293
27915,0.5184864590526189
27916,0.48407309500271817
27917,0.4831534567225469
27918,0.4915501865805738
27919,0.5069215270520658
27920,0.4268705399548069
27921,0.5325379215416671
27922,0.4898567921534645
27923,0.49776556825421964
27924,0.47299274033090866
27925,0.4304999325212407
27926,0.4277695775781543
27927,0.6556422651189534
27928,0.5053221584429181
27929,0.48033008066383415
27930,0.4504043850424581
27931,0.4676906843942353
27932,0.5435233667501841
27933,0.5653549860892316
27934,0.46112811886741406
27935,0.522803936734206
27936,0.4194118485060745
27937,0.43912265448116994
27938,0.5421168844570056
27939,0.4749814591826052
27940,0.3489391402985455
27941,0.4898509571957472
27942,0.48482466606163777
27943,0.4575465593850288
27944,0.3834933301870596
27945,0.5643122940125002
27946,0.46022462212686915
27947,0.6303874379737393
27948,0.4661688231567948
27949,0.56500598713047
27950,0.5351834949098913
27951,0.6665967379609041
27952,0.49418960991767547
27953,0.437072996306231
27954,0.41556489166202265
27955,0.5096442809785047
27956,0.5989917219132771
27957,0.6657830015421152
27958,0.41574083308476895
27959,0.7055784948751816
27960,0.33575774901288896
27961,0.42125113161572836
27962,0.3912161376304291
27963,0.4267450699820092
27964,0.6770731739911146
27965,0.5673128161205926
27966,0.5112421873464174
27967,0.5931522391503353
27968,0.6056280496429961
27969,0.5268581344693378
27970,0.44232062368960817
27971,0.4996945100366865
27972,0.4619077675016135
27973,0.4358409348718267
27974,0.45107387285704176
27975,0.6223895312121615
27976,0.5767334192064762
27977,0.4249456459761261
27978,0.4911452028988408
27979,0.5755121142350589
27980,0.458444916740937
27981,0.7339253092392729
27982,0.4601204038101176
27983,0.34873298459652213
27984,0.6706820193035702
27985,0.515514252293076
27986,0.38825627394348333
27987,0.3021197049629301
27988,0.5865780679541213
27989,0.4302847500985471
27990,0.41945528696558415
27991,0.4795806569228553
27992,0.566405985774201
27993,0.4244739135279663
27994,0.4226828180314108
27995,0.6375266435475803
27996,0.5168747934476626
27997,0.42504478497328674
27998,0.5360237695886934
27999,0.5776518317162734
28000,0.4990127758474536
28001,0.45812169593144425
28002,0.44255960708387204
28003,0.6755534060907443
28004,0.4868848042198633
28005,0.4832216282044701
28006,0.47387857449688237
28007,0.47853797763369754
28008,0.4374721597251711
28009,0.4872058712948318
28010,0.6799117883897421
28011,0.5650047683933833
28012,0.4095865556825009
28013,0.38437586749678543
28014,0.46476610473938357
28015,0.5354804240134052
28016,0.5253314344323508
28017,0.4336899865063725
28018,0.5134012916038068
28019,0.6500757620169474
28020,0.5215540648580665
28021,0.44097739579248346
28022,0.42564941535841033
28023,0.43818771589202915
28024,0.49664614476821994
28025,0.4805805221043131
28026,0.5270553415388548
28027,0.4273415891493282
28028,0.4985485586274481
28029,0.4481664525708446
28030,0.428934654840291
28031,0.6042338192758726
28032,0.4779307020094403
28033,0.4106277177548891
28034,0.536365471173896
28035,0.4125044743046882
28036,0.49823455914843134
28037,0.5591048873440049
28038,0.47493081518540653
28039,0.4216655322217779
28040,0.5353038376821692
28041,0.4302473479944786
28042,0.5135016263317738
28043,0.4241754700357907
28044,0.6747535130767955
28045,0.4164100032379953
28046,0.480585517731234
28047,0.7035292894124164
28048,0.4679832101166302
28049,0.43620326503949913
28050,0.4869803355695769
28051,0.47758484599945983
28052,0.44867127119541994
28053,0.5658532655890766
28054,0.43691643625722015
28055,0.43794000181678155
28056,0.43985208061441816
28057,0.4451468243094618
28058,0.47967721687450066
28059,0.3793737857338826
28060,0.5470279519735769
28061,0.5585981012072778
28062,0.5413778981218956
28063,0.5207887785230964
28064,0.4354134698371425
28065,0.4485175327259759
28066,0.42390721231602574
28067,0.5036669226059085
28068,0.4609727845335418
28069,0.5013986964323552
28070,0.42921471151511664
28071,0.6034942133682027
28072,0.5031243727616741
28073,0.5438185470524788
28074,0.3719944897634198
28075,0.4768488857112771
28076,0.4664869857897978
28077,0.5490511985755052
28078,0.46491969598856087
28079,0.4201178372587451
28080,0.4511968731541806
28081,0.470041510341859
28082,0.49347271658714353
28083,0.32824307440528705
28084,0.461164227571988
28085,0.5950808541428013
28086,0.4013797802179368
28087,0.34608005367318784
28088,0.42033502936248923
28089,0.6735466919112695
28090,0.5456055281776377
28091,0.5093921239337166
28092,0.45937783193060794
28093,0.5643314271870082
28094,0.42149856769718835
28095,0.44351832753496706
28096,0.4342984648780385
28097,0.448482009154385
28098,0.5255681440372698
28099,0.5233368091088313
28100,0.5091673894071617
28101,0.5265698880192974
28102,0.49195604096024764
28103,0.42376413483219827
28104,0.4849763662568202
28105,0.4810265189578467
28106,0.5641999528100106
28107,0.43964293256450593
28108,0.3708812874354801
28109,0.5247994495823322
28110,0.46780105999434984
28111,0.47502333080641584
28112,0.4204180416699062
28113,0.4504348953962834
28114,0.45369222884298405
28115,0.4384810589883683
28116,0.44766295519567606
28117,0.41832251946194604
28118,0.5800158246945867
28119,0.5106494559841473
28120,0.5284879340966001
28121,0.4888607719421758
28122,0.43199595119105316
28123,0.4941416791515101
28124,0.4503092291035549
28125,0.6299675674069838
28126,0.43397156801150705
28127,0.42366737910636126
28128,0.561797682473082
28129,0.6081434730045255
28130,0.5658157728877216
28131,0.48120423011023195
28132,0.5856644900652691
28133,0.5008125376254675
28134,0.4792535533577607
28135,0.5375899366843367
28136,0.510531397234779
28137,0.49508018602993903
28138,0.44584840733775105
28139,0.43319515098309463
28140,0.41438884150953315
28141,0.45495341012658946
28142,0.588933751511656
28143,0.5546054659018006
28144,0.3642519193602009
28145,0.45800017393118564
28146,0.40055778818287807
28147,0.3662942070210688
28148,0.5091908154031174
28149,0.4511904702546065
28150,0.4369074834422817
28151,0.5365252350648556
28152,0.6577143814164811
28153,0.4598469757595325
28154,0.5010238191536637
28155,0.4832629118716399
28156,0.44946353852386567
28157,0.4393739628511703
28158,0.46197556216380575
28159,0.47162724334658407
28160,0.47227888127356626
28161,0.46708406397849683
28162,0.5905394031908217
28163,0.48779557431790527
28164,0.4384679637927451
28165,0.5462196295531291
28166,0.23672844535164572
28167,0.40692910910288976
28168,0.4732226693210208
28169,0.5583255819187474
28170,0.48971464136430504
28171,0.4514690011483338
28172,0.47051414789593454
28173,0.4965691617684916
28174,0.5204596323390599
28175,0.38180218202892635
28176,0.48140580693419727
28177,0.4570561896171271
28178,0.3990167787063203
28179,0.3854434839057572
28180,0.476114145070885
28181,0.4928013776423941
28182,0.4153782598448397
28183,0.5319548411392597
28184,0.41965461949582544
28185,0.6165050030257616
28186,0.5804024993157385
28187,0.5424656250002718
28188,0.4726308487025055
28189,0.4682174726695732
28190,0.3331017773951097
28191,0.5021022170008503
28192,0.356824446192709
28193,0.49691570647209676
28194,0.4488102370789815
28195,0.41921571434916055
28196,0.4575865805538248
28197,0.4101866444447946
28198,0.47811704329360993
28199,0.39847302784285193
28200,0.47774568352395486
28201,0.5586939323785529
28202,0.5360339387160847
28203,0.49285558432204996
28204,0.5144468002829026
28205,0.5421852348631996
28206,0.4237339105624694
28207,0.46113711683114916
28208,0.4251055653153557
28209,0.531132547209146
28210,0.48377444914607864
28211,0.4315582675659002
28212,0.5414122941245433
28213,0.5985442667731268
28214,0.458613727788735
28215,0.40781558572053217
28216,0.31800136534593604
28217,0.415438832965948
28218,0.5773161334543951
28219,0.5150290830294818
28220,0.45859587716360156
28221,0.449516250810958
28222,0.6663051650667854
28223,0.6704672864010205
28224,0.4608918578717122
28225,0.44352153341690287
28226,0.4780379023627943
28227,0.43380842649643697
28228,0.5764830811669426
28229,0.43404594022870824
28230,0.4677917070478867
28231,0.5666710442662027
28232,0.41258625032026597
28233,0.42839478672540304
28234,0.6049359965577766
28235,0.4454373490955077
28236,0.6355928101216574
28237,0.48810805501696125
28238,0.5622801787861259
28239,0.4980069612810658
28240,0.5324400853921936
28241,0.4090001889431882
28242,0.4407951428791251
28243,0.5344817890828898
28244,0.5506383212163898
28245,0.4470279668868719
28246,0.41147121752282584
28247,0.4805650231642062
28248,0.5679284600724424
28249,0.5917412459097858
28250,0.43416868049298385
28251,0.5392477000837596
28252,0.4790203004400932
28253,0.44535888990858935
28254,0.4305707532001053
28255,0.49671168070614224
28256,0.5274246889886778
28257,0.5233312450335843
28258,0.4713075067069718
28259,0.4968954820655635
28260,0.5046383104016111
28261,0.5146806748988713
28262,0.4686734298449116
28263,0.47439230605492616
28264,0.5824455324388468
28265,0.7080135720663673
28266,0.4218512346187759
28267,0.5955353642888842
28268,0.4144141093039673
28269,0.46644006502750407
28270,0.4712591361286798
28271,0.4554008225456239
28272,0.3862592898666372
28273,0.40947612869936406
28274,0.5870045555311509
28275,0.5585603286128223
28276,0.5551378243025302
28277,0.46275794594514874
28278,0.44202040151196753
28279,0.432805916063943
28280,0.4288144148898391
28281,0.4862502778721212
28282,0.397035659419349
28283,0.46621066523999105
28284,0.43734721825672745
28285,0.538594658355325
28286,0.4308692780263148
28287,0.4746857619229102
28288,0.47399630191788417
28289,0.5804832321801704
28290,0.4955243172101647
28291,0.5695716104042886
28292,0.5045970990896914
28293,0.5370711706610768
28294,0.44614016125598704
28295,0.5780697241164439
28296,0.6039772779580098
28297,0.4862732331956396
28298,0.43896991765172827
28299,0.4340778193850174
28300,0.4432799959707836
28301,0.5844179823577395
28302,0.6642912476385465
28303,0.3945208262601179
28304,0.5867285379476027
28305,0.5184453257181043
28306,0.5554122651312139
28307,0.479152171420189
28308,0.4466680056861778
28309,0.693625996167516
28310,0.4004765957829959
28311,0.4395372215926861
28312,0.42517764204529507
28313,0.4010417579131316
28314,0.5432199052326045
28315,0.42003646634590425
28316,0.5234265394667788
28317,0.45926809159639176
28318,0.5067170401098071
28319,0.5599615362183245
28320,0.41336022214460216
28321,0.4769397980668526
28322,0.631417188147324
28323,0.602015132394932
28324,0.40043666859249866
28325,0.4433388813654419
28326,0.6220892031741485
28327,0.4996237597252851
28328,0.4577269419160814
28329,0.4950887859725997
28330,0.5350594907782596
28331,0.4388891257197464
28332,0.364858827552141
28333,0.45445072540345177
28334,0.45232906505172116
28335,0.48866381533472253
28336,0.4312558128304196
28337,0.4205031122107707
28338,0.4126472133574766
28339,0.4820711995408895
28340,0.43640131872364374
28341,0.5937436176955709
28342,0.4719804384016418
28343,0.4895713797675147
28344,0.4239592016426786
28345,0.5008838145732751
28346,0.48313587986534956
28347,0.4614372237637269
28348,0.5220252826142956
28349,0.4039102740473146
28350,0.6058305816634341
28351,0.42145375909203553
28352,0.44401262900338523
28353,0.49455279419180914
28354,0.5121644789401913
28355,0.521590334177127
28356,0.49708278230257014
28357,0.3669551383974819
28358,0.4697428147860521
28359,0.6255502994760774
28360,0.521377127384234
28361,0.42196531591106057
28362,0.3840171309626543
28363,0.41991546920728134
28364,0.3809244203714999
28365,0.44125385244193693
28366,0.43047192146548213
28367,0.3082650467870469
28368,0.44469591849360796
28369,0.42812309648507546
28370,0.5456610835252909
28371,0.5268795846596824
28372,0.4818429952549177
28373,0.46806768664796056
28374,0.4309221706445274
28375,0.47685520978037066
28376,0.4883684011268134
28377,0.44814160816359516
28378,0.43675769652441415
28379,0.5739279151066418
28380,0.4720774660515434
28381,0.47517268515957284
28382,0.6444321202265436
28383,0.6159388297881551
28384,0.44583970348530194
28385,0.4904670412190794
28386,0.42118276363866897
28387,0.5231728281822545
28388,0.4381652718802213
28389,0.44994854952340746
28390,0.5943320261826492
28391,0.5020814829211324
28392,0.5233626534553474
28393,0.49484105413192186
28394,0.49934707096681114
28395,0.6110897528773372
28396,0.5071780893023913
28397,0.41405796626518615
28398,0.51285014101426
28399,0.3736961534798377
28400,0.46880077026045375
28401,0.39572520772662606
28402,0.623802989717292
28403,0.4813337778984128
28404,0.5039008313415524
28405,0.4887731962857474
28406,0.4816689308561337
28407,0.5589309270240137
28408,0.5305963319536092
28409,0.470377416911703
28410,0.46260889985172526
28411,0.48426104269766707
28412,0.49602378561741495
28413,0.5844508520888402
28414,0.4533148227016941
28415,0.492547200343415
28416,0.4846723970323012
28417,0.6462222880628495
28418,0.541987567439331
28419,0.5360232699070594
28420,0.4590625413592751
28421,0.4417289715009887
28422,0.4349260942376712
28423,0.45164711221010095
28424,0.41890341221624866
28425,0.497441522948471
28426,0.5391263663391446
28427,0.46822516155360505
28428,0.506783077625817
28429,0.5193460820458502
28430,0.41675508331694
28431,0.5018269943076531
28432,0.6319724670868831
28433,0.45158784008579783
28434,0.4857894448930887
28435,0.5623489225120006
28436,0.44836140411041225
28437,0.43984464954402225
28438,0.43646747742674763
28439,0.5554457511024453
28440,0.5732357341399249
28441,0.525541660361108
28442,0.5699070288271683
28443,0.48666381857035806
28444,0.4836195597964356
28445,0.48668018723719225
28446,0.39166294875496926
28447,0.5076283513213897
28448,0.44459359021994205
28449,0.4321337200288719
28450,0.4962014216874917
28451,0.48828801984122133
28452,0.576310372729815
28453,0.5116940949177516
28454,0.47106302820835966
28455,0.5223772306410925
28456,0.5145939479517608
28457,0.43404177898943264
28458,0.5407855884750176
28459,0.45056969292608134
28460,0.5430055080495174
28461,0.40938367593890895
28462,0.410911418262158
28463,0.4981704558496429
28464,0.7199127998751966
28465,0.5989401312942778
28466,0.406917693295423
28467,0.4381367621778369
28468,0.4310537383933278
28469,0.43077590684185535
28470,0.4175500496407271
28471,0.49934684932863876
28472,0.43413681405352395
28473,0.49810153156936837
28474,0.4426731685816067
28475,0.4238393058993333
28476,0.5325793043974184
28477,0.4854339491087724
28478,0.4873334061984324
28479,0.6615590189074004
28480,0.5698532909728264
28481,0.4079381362329045
28482,0.49492881161634533
28483,0.42022581495964445
28484,0.47896185408510433
28485,0.41111234422546755
28486,0.6133583781155282
28487,0.5912482212124385
28488,0.4932209830204772
28489,0.5536816203448215
28490,0.5155909346715114
28491,0.41112380287536854
28492,0.4873224960784346
28493,0.4268242588627036
28494,0.41351357684004636
28495,0.4448810051106927
28496,0.4338986791486792
28497,0.42197229152211674
28498,0.4976165334792304
28499,0.4442753249906493
28500,0.46617589902635775
28501,0.43313949932523066
28502,0.48489089244296446
28503,0.46276661217167286
28504,0.41283682658966864
28505,0.6502758745390734
28506,0.5739984166156541
28507,0.47424286586918457
28508,0.529657072894398
28509,0.6484192108803175
28510,0.4964984424128671
28511,0.4549212298794616
28512,0.4133189416327548
28513,0.4652752647295652
28514,0.44057012443731347
28515,0.5643237649003835
28516,0.535707508940174
28517,0.4271545202550078
28518,0.42232590472456427
28519,0.5143730212802565
28520,0.5332300784075734
28521,0.5476264123559669
28522,0.5777808813419326
28523,0.5289033747846524
28524,0.48886653077347253
28525,0.41947313178496753
28526,0.5372441433869322
28527,0.5833331741751516
28528,0.4638171928393082
28529,0.4594533556931817
28530,0.4878374648276476
28531,0.5579513971962592
28532,0.5307199795912111
28533,0.4626599047194245
28534,0.6471899010114442
28535,0.48843398552738604
28536,0.6954963576267174
28537,0.48190587906132293
28538,0.41780678524647796
28539,0.4900216253638619
28540,0.47934970624625356
28541,0.47897884204088825
28542,0.45548150456685677
28543,0.34721128986845023
28544,0.6150000567569415
28545,0.5221229217358462
28546,0.5305217765491438
28547,0.6007020457874552
28548,0.4638554447999003
28549,0.6221617253948286
28550,0.41815763295731206
28551,0.4677235231356193
28552,0.4511160504348984
28553,0.4082242766864283
28554,0.49186255372839627
28555,0.48136987567684497
28556,0.43743970918333935
28557,0.5358015599384551
28558,0.4078939834447362
28559,0.49348447664487666
28560,0.5025530596850112
28561,0.45819726565795665
28562,0.4926438372675875
28563,0.42821820493561075
28564,0.4403266690233733
28565,0.46251382204079944
28566,0.37725078754294145
28567,0.35649601191583385
28568,0.44689233425691355
28569,0.6038189899632532
28570,0.38072173677568805
28571,0.47373132997489314
28572,0.6258793431893847
28573,0.42858261183423957
28574,0.5234390141116237
28575,0.5030872205311668
28576,0.3866014688715292
28577,0.5406967170575333
28578,0.44253742568581894
28579,0.634558211820942
28580,0.4929262856558683
28581,0.483187999224216
28582,0.7135357265344556
28583,0.5284398268916967
28584,0.47907476792964826
28585,0.5096657510541212
28586,0.5398709738647636
28587,0.5753120172309175
28588,0.4989716261281119
28589,0.4518093810601537
28590,0.4255609710253007
28591,0.3923411847839779
28592,0.5043138370960542
28593,0.4835310257345284
28594,0.5665020802502838
28595,0.3796601431903082
28596,0.5636182583466786
28597,0.41905693758646406
28598,0.48458543787488306
28599,0.656015439096599
28600,0.43212731628295176
28601,0.5096854854829588
28602,0.5047317989869953
28603,0.6858152301949687
28604,0.5275793533325709
28605,0.521734835704123
28606,0.5132150927750057
28607,0.5747961915239528
28608,0.5479770371437177
28609,0.45393808946597874
28610,0.5591040530479998
28611,0.5352332649158512
28612,0.4732447095620316
28613,0.46500682657271925
28614,0.542737651227614
28615,0.5863183503969688
28616,0.4986947785623424
28617,0.5292509960538271
28618,0.4792695363853005
28619,0.5275370103336329
28620,0.34648383176376146
28621,0.5531591837194448
28622,0.5048758318222702
28623,0.42321004927527966
28624,0.44239309591267445
28625,0.4555676081940884
28626,0.5093356733870624
28627,0.46165126398821305
28628,0.6867700663876907
28629,0.5115139601336727
28630,0.5420872347563616
28631,0.4261596648046744
28632,0.3282802560554988
28633,0.4312852620619136
28634,0.45526797038810796
28635,0.5810498803236611
28636,0.43834457340889016
28637,0.5695147672259381
28638,0.5679400907543847
28639,0.4994084822832019
28640,0.5027904377782525
28641,0.4415236520006804
28642,0.5216294680275738
28643,0.5545138622261834
28644,0.5837290331648527
28645,0.45190720362813314
28646,0.7358567598543148
28647,0.49909059118787596
28648,0.5916527920073199
28649,0.46911604271964896
28650,0.447891321480362
28651,0.47434764544739155
28652,0.4517646944867519
28653,0.5283008057528275
28654,0.5648667154751191
28655,0.5228510627626971
28656,0.4973622323160716
28657,0.5310550593974552
28658,0.42985686126938893
28659,0.48892876854001077
28660,0.4427218941771036
28661,0.45954344960248233
28662,0.592250561979014
28663,0.391991480901714
28664,0.4795223223784418
28665,0.44655236693147854
28666,0.5219322333456481
28667,0.42979160192272325
28668,0.5365857897634396
28669,0.44606501859590003
28670,0.6742296279054174
28671,0.5307269230114392
28672,0.4980532681525361
28673,0.6556545279246913
28674,0.41607483622000246
28675,0.43743779613190165
28676,0.43463719978624243
28677,0.491647238417733
28678,0.572148045252292
28679,0.4003961091145336
28680,0.6510271928028684
28681,0.4001104000818856
28682,0.5015202454052917
28683,0.4835088865663133
28684,0.4193236531762387
28685,0.45952821790544957
28686,0.29214502113571816
28687,0.5510011332792212
28688,0.4330199060242106
28689,0.5015221727905761
28690,0.4736117178722048
28691,0.4852098870495995
28692,0.4716066996262294
28693,0.47868769237388215
28694,0.6052164420684276
28695,0.41358466348807355
28696,0.4808699454280996
28697,0.4016628958417379
28698,0.4511080142944952
28699,0.43988158131299454
28700,0.5316253028952345
28701,0.5215775312391073
28702,0.4571987036377567
28703,0.4780408769633655
28704,0.3833611432727051
28705,0.5845188767591251
28706,0.47339527546544263
28707,0.6958145171859589
28708,0.4437059138244659
28709,0.4404646607864892
28710,0.4967580036490256
28711,0.4386524211652861
28712,0.4099167035291793
28713,0.4952081536285966
28714,0.5397103088795833
28715,0.44464809712115244
28716,0.4340988471695768
28717,0.4098940097099845
28718,0.5427756810463454
28719,0.5402138514795911
28720,0.4564722549102332
28721,0.4805383313606851
28722,0.43313392921255156
28723,0.44671250347313657
28724,0.43894504164805054
28725,0.40437681493408073
28726,0.4265756168828305
28727,0.5821394297205312
28728,0.5962265781289099
28729,0.43018696445257776
28730,0.6781544571474836
28731,0.5626260230886854
28732,0.4312543349354385
28733,0.3800160399763906
28734,0.46156997853427645
28735,0.48616448666447565
28736,0.4285914342372841
28737,0.5089644507967154
28738,0.43959570522521035
28739,0.44008528899820787
28740,0.4572865796850472
28741,0.5035936000062031
28742,0.4779567193561998
28743,0.5129111966377794
28744,0.6426840612604846
28745,0.42409325648143453
28746,0.5380234485121115
28747,0.6318386236728223
28748,0.5548610567154032
28749,0.4702356773898799
28750,0.5412077120757042
28751,0.5456204805237971
28752,0.5017278396802294
28753,0.43506922841561857
28754,0.49608209084283167
28755,0.5200590527359087
28756,0.507024258625438
28757,0.4798551228596244
28758,0.36892660379954273
28759,0.4553316875575404
28760,0.5354765126494347
28761,0.5201467088862956
28762,0.4506241817561804
28763,0.4887584634660452
28764,0.5333620877715611
28765,0.41731326701960675
28766,0.44774452442581314
28767,0.5412834149876372
28768,0.3967428897988481
28769,0.5654622974821807
28770,0.41183556954695993
28771,0.496197525348451
28772,0.5256262916512296
28773,0.5809628775663994
28774,0.5193917587308867
28775,0.4048793634117405
28776,0.4614037903897179
28777,0.41745440181386845
28778,0.6720082021102763
28779,0.48196135212033947
28780,0.5644069828116905
28781,0.5661325458297513
28782,0.790991924450405
28783,0.4203363852307839
28784,0.5862809186022856
28785,0.48446529562628554
28786,0.6861671722186289
28787,0.4957220955257615
28788,0.41223511841380417
28789,0.54730100366011
28790,0.4660184015341062
28791,0.47144782140029523
28792,0.48538404890073034
28793,0.5836433333003533
28794,0.5165181905347905
28795,0.7682794427659139
28796,0.5241991034156991
28797,0.7065683298807549
28798,0.4210762247275492
28799,0.5448729460729158
28800,0.4725308295353908
28801,0.4739833551121391
28802,0.4442544449724435
28803,0.47635743399615854
28804,0.41215810956162136
28805,0.48488844029312084
28806,0.46143185977839335
28807,0.4808191433478055
28808,0.42833695521726217
28809,0.6915851129231587
28810,0.48044470385068294
28811,0.4296065505793511
28812,0.6080490739231076
28813,0.4530958381634696
28814,0.415771185644963
